.....  RIO DOS INDIOS;28
.....  BARAO DE COTEGIPE;67
.....  SAO VALENTIM;38
.....  QUATRO IRMAOS;21
.....  CRUZALTENSE;16
.....  ERVAL GRANDE;63
.....  VIADUTOS;48
.....  ESTACAO;67
.....  ERECHIM;1353
.....  FLORIANO PEIXOTO;7
.....  CHARRUA;33
.....  CENTENARIO;33
.....  BENJAMIN CONSTANT DO SUL;37
.....  ITATIBA DO SUL;38
.....  ENTRE RIOS DO SUL;40
.....  CAMPINAS DO SUL;43
.....  EREBANGO;55
43017 Região 17 - Planalto;5413
.....  COXILHA;32
.....  CAMARGO;23
.....  SERAFINA CORREA;186
.....  MATO CASTELHANO;35
.....  SANTO ANTONIO DO PLANALTO;15
.....  PASSO FUNDO;2919
.....  NOVA ALVORADA;39
.....  NAO-ME-TOQUE;222
.....  ERNESTINA;40
.....  ALMIRANTE TAMANDARE DO SUL;22
.....  SANTO ANTONIO DO PALMA;12
.....  CASCA;93
.....  DAVID CANABARRO;37
.....  MARAU;527
.....  MULITERNO;22
.....  CARAZINHO;871
.....  COQUEIROS DO SUL;15
.....  SAO DOMINGOS DO SUL;23
.....  GENTIL;22
.....  SERTAO;47
.....  LAGOA DOS TRES CANTOS;12
.....  VILA MARIA;34
.....  CIRIACO;47
.....  PONTAO;35
.....  NICOLAU VERGUEIRO;18
.....  MONTAURI;13
.....  VICTOR GRAEFF;31
.....  VANINI;21
43018 Região 18 - Araucárias;1458
.....  TUPANCI DO SUL;18
.....  AGUA SANTA;48
.....  PAIM FILHO;32
.....  SAO JOAO DA URTIGA;42
.....  SAO JOSE DO OURO;71
.....  MACHADINHO;55
.....  CAPAO BONITO DO SUL;23
.....  IBIACA;37
.....  CACIQUE DOBLE;67
.....  IBIRAIARAS;73
.....  SANTA CECILIA DO SUL;21
.....  TAPEJARA;287
.....  ANDRE DA ROCHA;11
.....  VILA LANGARO;20
.....  LAGOA VERMELHA;347
.....  MAXIMILIANO DE ALMEIDA;36
.....  BARRACAO;42
.....  CASEIROS;36
.....  SANANDUVA;164
.....  SANTO EXPEDITO DO SUL;28
43019 Região 19 - Botucaraí;1320
.....  CAMPOS BORGES;32
.....  ESPUMOSO;186
.....  ALTO ALEGRE;14
.....  IBIRAPUITA;34
.....  SOLEDADE;387
.....  ITAPUCA;16
.....  TUNAS;40
.....  LAGOAO;74
.....  BARROS CASSAL;109
.....  MORMACO;35
.....  ARVOREZINHA;110
.....  TIO HUGO;35
.....  TAPERA;124
.....  FONTOURA XAVIER;124
43020 Região 20 - Rota da Produção;2056
.....  SARANDI;277
.....  DOIS IRMAOS DAS MISSOES;27
.....  CONSTANTINA;115
.....  CORONEL BICACO;94
.....  REDENTORA;212
.....  CHAPADA;69
.....  SAGRADA FAMILIA;27
